24442,874
30899,1541
29484,1228
38339,174
1156,1774
40160,430
44661,109
39615,619
46259,692
3913,322
15969,1575
26226,1911
11423,921
40301,65
51150,124
40376,1392
7058,1820
13424,1137
33590,724
38209,526
14761,22
38858,65
19193,1743
8265,673
38312,708
24193,429
28047,508
28693,1720
15211,401
30329,1491
48403,133
44172,1793
40128,685
42899,544
45578,1926
11297,1807
41827,387
36933,724
13300,1088
9355,1004
45175,1792
27039,1314
41482,694
48848,1400
15969,35
33549,1792
37107,1513
24537,267
24361,814
19421,202
29582,1311
37107,1381
45528,1753
45741,1420
1156,1755
11687,1866
6579,1720
43418,253
18930,302
29470,1110
34519,1363
20609,1276
26197,22
40972,1733
42977,671
25486,741
39545,679
30898,433
10392,859
44553,487
32049,83
23273,1128
49369,356
24085,156
35148,1000
31711,694
13761,218
11537,1370
52036,1881
24193,334
46949,895
40050,1389
39572,662
22641,555
22989,2
32805,904
38950,926
32003,408
49692,426
19551,1835
26202,631
36708,366
23721,1363
1967,1831
28332,11
18946,383
8569,1509
32217,1773
20552,740
16408,96
50083,1390
12973,295
36857,425
13792,1250
43903,1291
25782,192
836,168
27458,1694
48125,1729
10226,1902
33553,816
16360,907
16672,510
28220,972
13300,1160
37117,1808
9816,1855
5767,513
40501,1291
31482,1299
13564,1744
45643,809
51095,1298
24281,352
32566,1693
45741,705
11473,127
47102,754
3237,1807
47816,849
25109,1332
12458,1445
4778,1280
35570,866
7484,1741
48048,171
42811,675
48660,192
12768,754
20800,1792
47378,1751
5767,804
25109,1161
24442,1524
38065,743
16399,1923
46710,1312
24442,207
33045,73
15702,1826
23273,1166
5337,721
24361,1693
45745,1440
24881,1742
47009,694
20552,130
39010,1755
155,1835
49264,204
27232,1038
1156,1186
15969,1454
21227,1831
48182,533
45754,1904
48205,859
25604,1628
24848,1902
8444,1793
50462,1827
46779,245
47816,1753
20337,1085
13781,1835
1223,108
18167,176
48403,1004
1388,1783
46710,390
24743,1554
1618,151
4679,982
35946,590
11066,155
47498,463
38244,527
3530,482
41215,1080
3338,331
15010,457
36708,646
34618,877
5553,447
50072,810
40787,1783
11349,246
2385,82
5655,785
18007,1519
32566,129
22641,1180
41215,1770
10002,1924
25485,816
10232,114
18781,867
17310,401
8569,1475
31856,1165
39157,566
29155,340
33227,442
28801,1087
0,231
26372,1841
44139,873
6474,304
11066,736
45745,1317
28751,649
6759,544
15681,843
46467,462
45077,1436
41583,1291
37200,1739
34717,605
35215,1584
0,6
35811,202
3258,1680
24361,129
0,568
29860,743
6478,1350
26798,259
16668,1369
48403,612
22641,155
28801,1399
49782,14
6317,191
27408,1492
20552,26
42396,724
17287,1783
6973,448
46399,124
19120,1755
36708,1596
14838,283
36623,21
44924,1659
30790,1507
20552,649
37683,704
25424,1775
22289,1304
32784,186
16168,777
18644,748
42361,1275
1156,580
48059,910
35148,1004
23153,231
11423,1244
50154,497
44771,1833
22641,1781
42811,444
26406,644
17866,1855
48570,116
27738,1742
16093,1793
541,633
30747,1911
23956,583
36262,1692
18958,255
46459,1861
1156,489
45741,1266
31977,1720
23787,1844
4679,1235
24672,1784
15969,1067
37292,665
20359,1416
29582,1723
30899,704
40128,140
22641,407
34539,1442
9390,541
4184,1933
23273,1519
30747,220
30790,1305
24471,237
34618,1242
3981,856
27232,1249
29582,1140
33045,309
11843,1771
50533,65
33264,1431
9773,279
26271,1907
22289,1428
16694,249
9792,348
16159,895
23760,1228
24361,355
28190,168
46710,1832
20845,1507
23965,1148
41180,862
41215,602
1171,1808
11423,628
16416,1207
0,1104
31272,1034
22641,514
25193,1881
28332,118
4778,1378
6105,452
40710,827
34618,1805
16268,447
11135,599
52374,989
4598,964
34042,1375
26598,824
39774,168
21533,737
16163,813
0,1722
6898,1738
42283,785
40474,1733
34618,767
38196,832
48403,1138
46746,1552
960,743
27408,1151
3308,191
1156,407
50597,167
49060,1075
50473,1697
34618,60
47242,728
12545,1778
5910,743
17354,327
16163,1836
4345,1643
20570,857
20359,1518
41961,1607
23350,706
19507,754
11745,767
41215,310
1156,1683
36182,1271
44256,269
16303,401
15876,128
28520,124
3403,270
12458,131
42811,20
32126,1720
49153,283
11682,743
18688,1051
43800,656
34618,708
39585,716
7902,1131
30717,499
1156,418
9450,245
50227,492
20845,1337
6303,1457
472,422
37421,1557
1199,1801
49439,1895
4184,865
35012,1306
24558,832
4679,856
33582,1783
51114,739
45567,973
13475,1499
20658,1751
16930,1162
37066,1811
31355,115
39832,352
24743,237
0,1636
20628,546
22641,1472
32566,1102
32668,109
29088,526
32960,1782
9090,388
48102,1118
30747,1863
45741,1539
28200,478
0,888
49690,1372
4679,400
49570,1861
49863,1753
471,79
37948,800
24839,11
36708,1700
11473,1705
13517,1738
45741,1273
6709,1178
26387,775
38556,1236
13300,1424
16825,96
1156,1859
29331,1923
46840,1680
7539,1739
45385,820
24361,852
36615,509
52132,737
24361,1172
50155,1381
42418,474
19133,1290
2576,360
31711,926
41534,302
9853,721
24881,1248
16668,1260
31627,1353
12194,1628
21265,1513
43005,99
48403,324
11560,447
4452,1733
13550,1079
33398,544
37421,1221
31383,259
35148,1793
49782,500
45741,1024
24361,458
39757,1605
30790,1560
18003,656
9525,133
50462,1501
22641,1923
51706,124
46695,910
38666,53
11810,159
43987,561
6252,1871
47349,492
19804,785
44789,236
4778,1379
24319,682
13400,1415
13550,347
19264,414
38535,1745
41583,544
43613,1801
29413,590
18467,429
35693,359
47728,657
15804,881
6247,182
12458,303
41682,1753
37004,126
38712,927
25562,1739
18178,805
37062,459
8053,1853
51095,1485
24361,1405
25577,1661
50227,1785
42248,259
35615,507
45132,87
9982,1701
22619,21
13550,1541
2598,1481
0,883
1156,138
22839,1690
45741,1930
41739,218
51513,168
34971,340
24758,866
45741,770
30747,297
28289,1204
22561,156
1561,560
44227,172
52023,1753
32217,1786
5113,1592
44828,463
13550,434
15288,1337
20359,1471
4778,1143
24361,1553
44299,954
43064,693
48071,591
21128,721
2647,1582
15929,167
29287,1793
1348,726
21569,171
42811,1555
15655,1838
16091,884
1794,487
16022,428
15188,866
49575,907
49808,144
1502,92
41215,27
38260,1123
4679,975
40246,1793
21119,182
24881,1732
49676,1835
26406,930
26104,903
46105,1764
50841,1351
35994,13
15448,810
29205,656
26106,904
39757,1056
21822,1811
6245,322
2647,1181
1172,1881
16163,186
3312,827
33824,1716
3321,736
40889,863
46710,66
9609,168
22641,1761
25939,819
1623,1885
17866,1201
48646,1788
28121,572
31482,1577
48940,920
16218,1587
40839,804
49692,124
3611,778
34740,1800
2126,1050
38260,1604
49238,754
31543,883
37421,1115
38333,793
15545,340
50393,901
22641,1609
45799,1853
4757,1410
0,1443
50827,1610
42811,29
45536,156
35012,1316
13670,1353
37107,1335
47728,816
17866,842
40505,1834
17855,605
6969,970
17866,1705
48881,1773
30899,871
1438,3
43420,926
49712,34
27956,41
20379,993
24881,1936
40186,1557
39157,471
24149,1165
21231,358
22641,1641
12282,1353
46422,926
37205,679
48403,1086
28801,1392
15368,1921
6944,384
51095,1344
13999,312
47713,1662
34618,856
36719,147
27039,36
2280,1697
25697,459
40128,110
45823,1720
17948,358
50078,302
1029,327
24743,1875
13171,626
45741,1487
25651,204
22887,1922
50297,462
1156,548
20359,1142
31813,1719
16585,740
24743,1296
46710,162
30899,1668
4807,168
20430,1817
39757,1370
16420,866
22641,1383
43759,167
8444,40
27232,1420
18039,1853
46575,866
22641,1905
17355,109
5175,1786
25109,1384
30448,743
45715,468
48102,1324
37107,1355
25011,1425
8737,1626
30747,1712
37421,1584
32566,1861
42358,688
41555,1739
40103,1751
30329,1177
23639,776
24743,1368
18511,1887
48660,825
0,1512
18112,651
20379,1455
5453,1274
50148,782
45763,774
19907,1613
13550,724
45745,996
51588,1865
39227,1861
45004,478
25055,384
17311,980
46710,250
7416,1927
29470,1016
42617,365
18007,1529
4679,439
30435,259
42811,1614
37128,457
32286,100
15577,385
17768,904
45578,1722
26655,1636
42565,989
19253,345
27846,1237
20569,1785
44340,83
45388,1926
8904,767
34618,1248
39572,1841
50462,1055
48660,941
37919,540
48570,561
24366,1012
14162,1923
49226,816
22641,1564
19804,544
45314,646
36736,829
42811,1040
51696,1754
52398,1237
16309,1271
28801,1275
17855,204
50462,788
29395,1464
30955,1922
14338,65
24361,372
47100,1228
38307,1674
12598,456
50462,1305
14115,940
1007,915
21163,123
4778,1018
17219,943
8134,209
34618,1413
48122,355
44961,1332
49272,1255
0,925
19709,1656
395,701
6028,408
5263,1792
48660,1929
46710,1901
1509,190
12949,623
20689,743
25958,673
40118,1904
49928,297
33778,98
15969,1080
12106,147
40966,370
34618,1075
46710,147
34618,1120
43305,916
47816,534
25759,1843
42987,191
44925,1117
38950,1371
29582,205
37825,168
34618,1025
32566,1409
27615,1163
16044,647
6322,736
29470,1338
50148,793
37421,1016
38064,1848
52134,865
13550,1897
2440,463
4562,442
47909,1721
27408,1201
52138,172
2208,202
46844,1431
13248,45
17850,33
15969,1194
22675,1209
48403,1530
20369,153
25627,1775
1470,1881
47800,754
26186,218
34618,1049
16565,1568
15012,1765
25011,1184
1313,1793
8280,168
22587,1358
1438,834
23923,1804
23178,87
6568,1148
45983,1315
6709,1021
32217,1733
37421,1100
15026,382
3403,229
45745,1278
12286,743
25047,43
36770,1926
23350,754
28299,1865
18231,566
46078,917
33487,1084
50762,1522
2962,246
23960,168
38120,1857
436,1184
30747,1704
24880,809
17310,546
4778,737
24743,724
9884,128
25750,867
16303,249
49922,360
36630,561
50911,264
34933,1671
30790,715
13300,1271
50854,245
16816,115
1156,404
24796,1808
16507,1138
497,1703
51055,191
41427,1935
16930,1072
19311,60
40645,247
15990,463
15110,737
50691,676
49631,1564
50039,1807
11848,1802
49690,1082
24366,1181
11473,669
22641,1128
47041,1901
29582,387
19438,1208
16956,1902
36538,1674
4679,519
35617,1582
24743,168
31630,478
8583,572
38260,1275
48250,301
36507,713
27200,168
0,468
24361,1343
5101,168
36250,546
26290,926
34729,1365
24881,509
20379,63
4679,1388
17866,725
36425,840
45132,147
36708,1029
41215,1319
38010,168
44324,302
4679,1120
45763,161
24881,1486
25607,1668
1476,419
35498,1584
26192,65
16914,1228
8152,1749
13842,124
37215,502
8604,1721
20845,1449
34618,453
34698,1765
21540,562
38745,1176
45745,1189
46710,54
18194,1804
36182,1195
45350,830
19096,11
24361,1395
45741,606
25340,229
10846,759
1691,100
34618,174
50491,1730
15359,1786
34191,1861
32566,1394
8830,827
22641,550
13248,116
13039,528
39757,1079
35872,531
42233,1819
45745,1341
45268,1793
37208,334
1156,1679
17866,797
8830,812
7438,245
36708,1233
10564,1782
18007,1329
48248,527
33559,675
23350,1765
2186,109
20359,1506
34740,1935
31984,124
20882,218
13581,156
24743,809
49690,1150
3312,384
39484,677
4385,737
4053,1795
7661,714
4679,1818
20359,1196
23589,895
30329,1290
12805,1806
35166,248
42506,1834
32566,1596
46215,1921
4778,1132
29906,544
28801,1540
39908,1730
21569,923
15293,737
24361,1655
36708,1776
50695,1881
17544,1793
20295,536
35148,1331
4184,1194
203,141
32643,1255
11317,959
45745,1522
24881,1375
23182,65
20379,1868
23929,1834
45935,1653
5889,1929
43762,1720
50462,1450
47102,736
11423,1602
18511,22
34409,1832
36187,993
30151,1216
41023,713
16668,1335
44346,1603
5767,476
38389,544
13831,793
11547,1628
20993,352
3312,394
37173,1861
1156,1765
20922,1773
26918,257
5013,1415
33131,1439
6303,1439
34357,65
29456,914
16831,521
33075,191
0,1321
37341,1478
7253,830
45741,66
19438,1145
4011,1039
31830,1376
1590,1753
34131,813
47556,1793
50402,88
38935,1876
3321,724
13279,1862
51179,272
45745,1315
8811,1792
29109,536
20597,360
28733,180
38860,1701
15969,1266
20845,1378
40297,342
23381,1819
27819,721
20359,1512
24705,267
14259,767
37421,1131
44866,156
44533,1420
25912,79
32566,489
41215,156
36708,59
0,1451
33398,1172
32853,1725
44519,926
51789,13
5871,982
36708,192
1156,1141
25109,1247
42369,1834
12213,571
2636,124
39484,785
8274,165
25424,785
45112,463
34618,139
3713,33
20379,1291
45565,1769
28801,1101
9569,1113
6399,1353
35403,926
37,1739
17126,1793
20552,1740
27408,1473
40904,1813
11104,1921
30322,1620
39559,741
28209,1766
43855,992
4679,1785
1623,586
42506,191
22930,282
37846,1785
47389,880
30372,1792
40376,1522
45745,1112
9003,320
45353,204
39765,143
32566,1368
42987,1741
37565,1788
23578,1811
12020,1664
13550,1311
18355,381
13076,280
24361,819
30329,1235
15969,1396
50297,434
21603,478
13600,333
14306,1907
6703,1911
35617,1167
35360,1895
36238,1793
11832,207
34288,100
51805,926
21569,447
37379,795
33092,923
48403,624
34740,924
23188,787
30929,1683
35239,792
30202,892
0,1341
24865,126
30790,1623
24551,1697
46710,1382
27553,463
23945,1194
23965,1461
37421,1174
41665,728
44423,1793
22302,805
39355,697
47654,734
24361,566
48273,792
29582,1721
18149,1733
43333,192
2647,1369
23350,1929
41454,743
13475,1036
41677,1793
34618,1476
27679,1291
18628,728
17866,581
31147,1855
0,1735
19516,329
5022,669
4807,33
32453,706
4850,1103
44019,903
13300,1284
18169,1034
33487,1143
34218,1889
18743,13
35554,637
40754,98
24361,496
11798,527
11493,697
24361,1705
35715,1720
0,1901
34357,500
50985,1881
41215,1228
4679,820
39121,1783
30747,1786
9902,916
30318,1765
41215,1642
29599,868
40694,1524
44832,246
24361,1879
29582,847
9792,499
38821,1629
9717,1900
6687,660
11583,268
34313,80
49261,633
20379,1330
40362,1764
22641,556
33045,682
1156,1770
37421,1012
42811,1653
32233,248
15019,1162
20871,514
40213,827
35705,1056
27432,1874
43344,154
24361,136
48403,1937
13300,1044
37142,1056
43879,115
29470,1927
16677,408
39484,929
45741,364
20552,1703
36099,157
14633,309
25476,1861
36985,13
19516,700
24743,1377
17898,765
6709,1055
6544,1911
16019,530
22641,593
16781,864
24361,669
50462,1539
23273,1773
47040,1800
3192,818
24551,957
20894,146
27408,1081
51936,926
1459,1673
19217,1874
15969,1367
10060,837
8820,168
50881,1906
4514,796
20010,1326
47314,1793
15354,294
11473,552
4858,1753
30023,218
38312,743
4965,245
33218,795
25011,1605
27408,1141
44142,168
15019,442
6820,733
37683,752
48597,1792
45763,232
21614,429
43613,1541
41086,982
6303,1213
22641,1713
29582,448
23611,1138
12481,1461
2697,2
18512,449
45741,1691
39413,1865
34618,1876
48615,1712
41337,19
34618,679
20379,1618
23350,181
24792,704
42334,1934
3208,1783
45745,1060
35012,1226
18007,1138
40966,1806
16668,1544
41337,457
9738,1691
3403,221
1156,400
46497,703
10655,218
50462,1604
22763,371
45745,1012
22456,816
0,982
20845,1264
15969,1041
36182,1401
2820,197
50658,736
9402,644
17866,1282
0,309
48178,927
33655,154
5665,1069
48403,1789
30307,1853
21818,245
22641,1020
21614,1053
48991,218
3712,527
22346,65
15141,572
45763,614
33024,910
32954,218
8017,521
46394,371
30747,576
4795,544
1656,360
32217,1712
1156,1752
24361,610
1316,1444
24324,268
27577,259
11677,231
15326,1477
19188,1921
18549,171
36857,322
16218,1323
22641,1933
24705,218
24361,1303
6546,1733
18467,748
41215,1517
30790,112
24366,1300
39639,704
43800,1748
12168,1244
34685,752
34732,270
37340,735
23657,118
26852,487
0,1171
5919,334
33895,736
7793,1192
24361,864
39955,426
4555,1476
6303,1271
7629,1228
4514,83
48454,181
48660,471
7856,949
10112,832
11489,858
45745,1367
52004,491
42860,306
24743,1241
16520,218
34182,295
34383,584
41215,551
13108,1890
37107,1111
35715,459
4679,1442
41172,743
4679,855
41583,1671
36708,1561
46710,989
34618,606
3635,684
34618,1339
33448,11
22641,690
11473,701
15969,1353
37421,1540
11423,1750
39484,1658
25351,536
16408,916
4778,1898
31679,660
22641,1479
9093,205
51028,360
37059,192
33325,651
2182,1502
23177,40
35617,1466
12640,644
49626,862
47586,1697
26779,1820
29774,692
16507,998
20845,1128
32033,1111
45578,511
34618,1119
16218,1496
39176,805
26196,1801
18821,401
27379,1920
47612,1720
21533,229
32566,723
17166,1800
9834,176
36708,527
42811,1172
36770,773
14001,567
0,1026
9355,1031
30095,1793
21346,1801
16641,761
30790,1385
19335,813
27887,694
37013,1786
40177,141
3292,1916
25040,53
19659,921
38508,433
1156,741
10721,1656
20552,1857
24361,1536
42811,1572
37948,360
47183,1855
30979,221
36708,1815
28209,1641
12621,43
52386,1783
8444,985
15012,204
37983,181
41215,1304
48102,1181
47857,1572
37158,895
37238,21
25055,259
13995,168
34618,1563
27260,205
5166,181
38260,1082
25011,1523
2398,302
19566,124
17032,1811
6303,1464
17866,701
23311,287
40879,1754
4053,580
9114,168
13550,856
0,1330
30631,1365
22641,290
5581,1835
34162,99
22641,506
3922,62
6487,743
20122,231
37335,355
41215,1559
23731,204
5388,1205
47679,458
44700,83
35617,1443
4019,1800
32981,1826
3413,109
24705,227
22641,1511
29582,1141
49272,1374
15437,65
45,598
15288,1470
4679,63
5859,384
20287,1738
22641,1324
22641,338
40251,957
23477,1034
6594,593
24361,582
24743,727
33797,794
43865,1806
46422,62
6386,1792
5665,773
26897,181
29470,1230
48848,1865
42987,1922
32797,124
23154,923
5889,840
1062,491
10100,1922
45741,1585
3599,1331
26459,902
27124,1502
13183,147
1718,799
35617,1016
34383,79
24366,1392
21774,1450
32382,181
29582,1826
26034,1792
49692,459
1494,25
6908,770
45741,1478
19264,9
20821,971
24743,1177
14073,785
33393,1808
32426,1173
4679,166
48403,1031
24787,1793
49775,697
9730,462
3894,1751
38260,1421
47959,1729
24881,1171
37421,1559
29582,1215
24361,1453
27258,156
11709,1902
20379,248
7717,1793
41583,757
40569,181
46237,752
5767,1788
17851,1792
24743,1896
6154,584
24743,1832
31482,701
3312,100
31311,1905
45406,168
42558,621
35617,1100
41215,1101
0,1367
1302,895
22641,1792
10564,203
25629,1921
983,526
36182,1467
44227,621
18007,1466
38950,326
4505,697
48102,1360
12047,1751
11696,168
15969,1485
18688,1303
39138,948
34618,1483
13880,1748
20894,18
48403,1826
15716,478
44837,21
23398,57
31688,295
15931,401
38811,482
51854,1721
38447,1753
6220,245
5932,1921
42811,1121
13557,310
20552,255
44841,917
4679,720
49068,401
37107,1468
41947,677
2201,334
27531,521
30790,1142
40282,1096
9792,972
48299,684
44864,1334
42321,156
24881,443
6545,1901
17866,1216
36005,1541
25813,796
44008,805
42489,719
30329,1116
41215,875
1156,973
7225,231
50467,810
42652,1056
7957,789
22641,1200
8569,1365
16507,1274
17866,1341
46361,1789
2061,190
35617,1173
29483,181
46710,592
48851,927
30747,482
48294,140
26955,957
45741,1698
50058,156
8359,1475
48031,1623
49517,533
29582,479
24999,941
15969,1274
45741,1817
38370,124
39891,926
11483,331
48428,632
37421,1129
31758,1234
24361,1492
14761,1631
7624,1423
8256,124
25736,245
1561,487
51206,1925
1156,513
9001,640
46569,1795
6851,1682
23185,675
50978,1926
9836,79
4179,757
39853,419
45741,1369
12695,109
48102,1609
39047,218
13550,309
30421,1840
11663,793
25673,1815
32960,767
25742,259
31081,1904
24743,1898
18231,147
3068,196
18802,268
34618,1544
23814,1720
37090,156
16668,1609
42987,648
47275,728
5828,115
42987,478
6303,1330
11473,966
4679,668
7156,334
20552,275
39010,1854
50533,513
39114,743
3312,205
33451,1641
16831,1915
43473,1793
34885,977
22641,1730
44983,982
11018,687
5773,406
14838,274
9782,656
47122,205
25109,1269
41215,1541
26825,1720
50889,840
43371,1674
38708,2
34125,1792
45741,1762
1104,342
25109,1097
4679,1493
700,1783
46710,1174
48660,1039
38260,1925
35148,518
16309,1407
35465,906
37090,930
50994,1604
21009,1587
16309,1492
41903,1667
44329,137
47818,1043
39757,1353
39357,447
11473,761
32960,992
42234,218
49170,115
15064,802
20070,387
49636,196
4184,151
4187,957
14689,1701
16431,884
16498,1719
5773,794
3312,773
12322,984
42811,1542
45438,1911
20379,1114
37086,1779
41342,1921
40488,1904
51141,99
7434,926
27615,1622
25055,1857
46089,146
2169,788
23273,1323
47424,785
16668,1203
5741,169
10378,1865
